date,brand,metric,value
2025-05,TOYOTA,retail,20161
2025-06,TOYOTA,retail,19824
2025-07,TOYOTA,retail,20185
2025-01,DAIHATSU,retail,11305
2025-02,DAIHATSU,retail,12501
2025-03,DAIHATSU,retail,13111
2025-04,DAIHATSU,retail,9801
2025-05,DAIHATSU,retail,9997
2025-06,DAIHATSU,retail,10001
2025-07,DAIHATSU,retail,11220
2025-01,HONDA,retail,8757
2025-02,HONDA,retail,7754
2025-03,HONDA,retail,8165
2025-04,HONDA,retail,4539
2025-05,HONDA,retail,4740
2025-06,HONDA,retail,5238
2025-07,HONDA,retail,5003
2025-01,MITSUBISHI MOTORS,retail,4665
2025-02,MITSUBISHI MOTORS,retail,6176
2025-03,MITSUBISHI MOTORS,retail,6372
2025-04,MITSUBISHI MOTORS,retail,4355
2025-05,MITSUBISHI MOTORS,retail,5372
2025-06,MITSUBISHI MOTORS,retail,5505
2025-07,MITSUBISHI MOTORS,retail,4815
2025-01,SUZUKI,retail,4525
2025-02,SUZUKI,retail,5068
2025-03,SUZUKI,retail,5006
2025-04,SUZUKI,retail,4077
2025-05,SUZUKI,retail,4523
2025-06,SUZUKI,retail,4570
2025-07,SUZUKI,retail,5504
2025-01,BYD,retail,1005
2025-02,BYD,retail,1488
2025-03,BYD,retail,2870
2025-04,BYD,retail,3531
2025-05,BYD,retail,2639
2025-06,BYD,retail,2172
2025-07,BYD,retail,2827
2025-01,MITSUBISHI FUSO,retail,1814
2025-02,MITSUBISHI FUSO,retail,2147
2025-03,MITSUBISHI FUSO,retail,1929
2025-04,MITSUBISHI FUSO,retail,1605
2025-05,MITSUBISHI FUSO,retail,2024
2025-06,MITSUBISHI FUSO,retail,2121
2025-07,MITSUBISHI FUSO,retail,1996
2025-01,ISUZU,retail,1639
2025-02,ISUZU,retail,2149
2025-03,ISUZU,retail,2007
2025-04,ISUZU,retail,1273
2025-05,ISUZU,retail,2030
2025-06,ISUZU,retail,2196
2025-07,ISUZU,retail,1799
2025-01,HYUNDAI-HMID,retail,2001
2025-02,HYUNDAI-HMID,retail,2153
2025-03,HYUNDAI-HMID,retail,2354
2025-04,HYUNDAI-HMID,retail,1703
2025-05,HYUNDAI-HMID,retail,1651
2025-06,HYUNDAI-HMID,retail,1721
2025-07,HYUNDAI-HMID,retail,1402
2025-01,HINO,retail,2110
2025-02,HINO,retail,1967
2025-03,HINO,retail,2083
2025-04,HINO,retail,1382
2025-05,HINO,retail,1357
2025-06,HINO,retail,1402
2025-07,HINO,retail,1476
2025-01,CHERY,retail,1198
2025-02,CHERY,retail,1327
2025-03,CHERY,retail,1521
2025-04,CHERY,retail,1549
2025-05,CHERY,retail,2067
2025-06,CHERY,retail,2150
2025-07,CHERY,retail,1705
2025-01,WULING,retail,1667
2025-02,WULING,retail,2033
2025-03,WULING,retail,1725
2025-04,WULING,retail,1293
2025-05,WULING,retail,1465
2025-06,WULING,retail,1101
2025-07,WULING,retail,1687
2025-02,DENZA,retail,519
2025-03,DENZA,retail,1801
2025-04,DENZA,retail,847
2025-05,DENZA,retail,798
2025-06,DENZA,retail,1128
2025-07,DENZA,retail,423
2025-01,AION,retail,157
2025-02,AION,retail,127
2025-03,AION,retail,712
2025-04,AION,retail,507
2025-05,AION,retail,466
2025-06,AION,retail,747
2025-07,AION,retail,771
2025-01,MAZDA,retail,247
2025-02,MAZDA,retail,297
2025-03,MAZDA,retail,313
2025-04,MAZDA,retail,205
2025-05,MAZDA,retail,253
2025-06,MAZDA,retail,220
2025-07,MAZDA,retail,223
2025-01,BMW,retail,235
2025-02,BMW,retail,310
2025-03,BMW,retail,290
2025-04,BMW,retail,88
2025-05,BMW,retail,101
2025-06,BMW,retail,104
2025-07,BMW,retail,135
2025-01,MORRIS GARAGE,retail,165
2025-02,MORRIS GARAGE,retail,243
2025-03,MORRIS GARAGE,retail,197
2025-04,MORRIS GARAGE,retail,114
2025-05,MORRIS GARAGE,retail,136
2025-06,MORRIS GARAGE,retail,144
2025-07,MORRIS GARAGE,retail,129
2025-03,GEELY,retail,103
2025-04,GEELY,retail,286
2025-05,GEELY,retail,265
2025-06,GEELY,retail,132
2025-07,GEELY,retail,213
2025-01,LEXUS,retail,55
2025-02,LEXUS,retail,127
2025-03,LEXUS,retail,175
2025-04,LEXUS,retail,163
2025-05,LEXUS,retail,165
2025-06,LEXUS,retail,124
2025-07,LEXUS,retail,112
2025-01,UD TRUCKS,retail,106
2025-02,UD TRUCKS,retail,131
2025-03,UD TRUCKS,retail,175
2025-04,UD TRUCKS,retail,122
2025-05,UD TRUCKS,retail,124
2025-06,UD TRUCKS,retail,107
2025-07,UD TRUCKS,retail,115
2025-01,MERCEDES-BENZ CV,retail,95
2025-02,MERCEDES-BENZ CV,retail,180
2025-03,MERCEDES-BENZ CV,retail,81
2025-04,MERCEDES-BENZ CV,retail,136
2025-05,MERCEDES-BENZ CV,retail,143
2025-06,MERCEDES-BENZ CV,retail,73
2025-07,MERCEDES-BENZ CV,retail,93
2025-01,MERCEDES-BENZ PC,retail,66
2025-02,MERCEDES-BENZ PC,retail,132
2025-03,MERCEDES-BENZ PC,retail,137
2025-04,MERCEDES-BENZ PC,retail,74
2025-05,MERCEDES-BENZ PC,retail,108
2025-06,MERCEDES-BENZ PC,retail,129
2025-07,MERCEDES-BENZ PC,retail,122
2025-01,CITROEN,retail,85
2025-02,CITROEN,retail,113
2025-03,CITROEN,retail,144
2025-04,CITROEN,retail,101
2025-05,CITROEN,retail,102
2025-06,CITROEN,retail,100
2025-07,CITROEN,retail,121
2025-01,NISSAN,retail,89
2025-02,NISSAN,retail,113
2025-03,NISSAN,retail,163
2025-04,NISSAN,retail,84
2025-05,NISSAN,retail,76
2025-06,NISSAN,retail,63
2025-07,NISSAN,retail,70
2025-01,FORD,retail,66
2025-02,FORD,retail,55
2025-03,FORD,retail,64
2025-04,FORD,retail,92
2025-05,FORD,retail,80
2025-06,FORD,retail,58
2025-07,FORD,retail,61
2025-01,DFSK,retail,39
2025-02,DFSK,retail,38
2025-03,DFSK,retail,66
2025-04,DFSK,retail,82
2025-05,DFSK,retail,92
2025-06,DFSK,retail,96
2025-07,DFSK,retail,60
2025-01,GWM,retail,68
2025-02,GWM,retail,78
2025-03,GWM,retail,77
2025-04,GWM,retail,70
2025-05,GWM,retail,46
2025-06,GWM,retail,81
2025-07,GWM,retail,41
2025-01,FAW,retail,59
2025-02,FAW,retail,57
2025-03,FAW,retail,59
2025-04,FAW,retail,60
2025-05,FAW,retail,57
2025-06,FAW,retail,63
2025-07,FAW,retail,72
2025-01,NETA,retail,53
2025-02,NETA,retail,55
2025-03,NETA,retail,47
2025-04,NETA,retail,50
2025-05,NETA,retail,51
2025-06,NETA,retail,58
2025-07,NETA,retail,31
2025-01,SCANIA,retail,61
2025-02,SCANIA,retail,57
2025-03,SCANIA,retail,40
2025-04,SCANIA,retail,52
2025-05,SCANIA,retail,32
2025-06,SCANIA,retail,40
2025-07,SCANIA,retail,41
2025-01,MINI,retail,24
2025-02,MINI,retail,62
2025-03,MINI,retail,69
2025-04,MINI,retail,20
2025-05,MINI,retail,22
2025-06,MINI,retail,54
2025-07,MINI,retail,48
2025-01,BAIC,retail,28
2025-02,BAIC,retail,43
2025-03,BAIC,retail,53
2025-04,BAIC,retail,29
2025-05,BAIC,retail,40
2025-06,BAIC,retail,48
2025-07,BAIC,retail,50
2025-02,JETOUR,retail,60
2025-03,JETOUR,retail,50
2025-04,JETOUR,retail,55
2025-05,JETOUR,retail,11
2025-06,JETOUR,retail,23
2025-07,JETOUR,retail,73
2025-01,KIA,retail,38
2025-02,KIA,retail,40
2025-03,KIA,retail,40
2025-04,KIA,retail,23
2025-05,KIA,retail,23
2025-06,KIA,retail,13
2025-07,KIA,retail,18
2025-01,SUBARU,retail,30
2025-02,SUBARU,retail,20
2025-03,SUBARU,retail,23
2025-04,SUBARU,retail,20
2025-05,SUBARU,retail,16
2025-06,SUBARU,retail,13
2025-07,SUBARU,retail,32
2025-01,VOLKSWAGEN,retail,8
2025-02,VOLKSWAGEN,retail,7
2025-03,VOLKSWAGEN,retail,19
2025-04,VOLKSWAGEN,retail,6
2025-05,VOLKSWAGEN,retail,50
2025-06,VOLKSWAGEN,retail,39
2025-07,VOLKSWAGEN,retail,16
2025-01,SERES,retail,9
2025-02,SERES,retail,11
2025-03,SERES,retail,18
2025-04,SERES,retail,6
2025-05,SERES,retail,12
2025-06,SERES,retail,20
2025-07,SERES,retail,15
2025-01,VOLVO CAR,retail,6
2025-02,VOLVO CAR,retail,10
2025-03,VOLVO CAR,retail,7
2025-04,VOLVO CAR,retail,10
2025-05,VOLVO CAR,retail,11
2025-06,VOLVO CAR,retail,8
2025-07,VOLVO CAR,retail,10
2025-07,XPENG,retail,56
2025-01,AUDI,retail,1
2025-02,AUDI,retail,2
2025-03,AUDI,retail,2
2025-04,AUDI,retail,2
2025-05,AUDI,retail,1
2025-06,AUDI,retail,1
2025-01,TOYOTA,prod,45837
2025-02,TOYOTA,prod,41993
2025-03,TOYOTA,prod,40445
2025-04,TOYOTA,prod,36939
2025-05,TOYOTA,prod,39628
2025-06,TOYOTA,prod,40341
2025-07,TOYOTA,prod,48315
2025-01,MITSUBISHI MOTORS,prod,11250
2025-02,MITSUBISHI MOTORS,prod,16646
2025-03,MITSUBISHI MOTORS,prod,12702
2025-04,MITSUBISHI MOTORS,prod,9453
2025-05,MITSUBISHI MOTORS,prod,13467
2025-06,MITSUBISHI MOTORS,prod,14407
2025-07,MITSUBISHI MOTORS,prod,14892
2025-01,DAIHATSU,prod,9983
2025-02,DAIHATSU,prod,11952
2025-03,DAIHATSU,prod,13048
2025-04,DAIHATSU,prod,8864
2025-05,DAIHATSU,prod,11146
2025-06,DAIHATSU,prod,9336
2025-07,DAIHATSU,prod,10433
2025-01,SUZUKI,prod,5749
2025-02,SUZUKI,prod,5129
2025-03,SUZUKI,prod,5759
2025-04,SUZUKI,prod,6382
2025-05,SUZUKI,prod,6494
2025-06,SUZUKI,prod,6665
2025-07,SUZUKI,prod,9039
2025-01,HYUNDAI-HMMI,prod,4979
2025-02,HYUNDAI-HMMI,prod,6720
2025-03,HYUNDAI-HMMI,prod,6447
2025-04,HYUNDAI-HMMI,prod,5750
2025-05,HYUNDAI-HMMI,prod,5704
2025-06,HYUNDAI-HMMI,prod,6285
2025-07,HYUNDAI-HMMI,prod,7556
2025-01,HONDA,prod,6075
2025-02,HONDA,prod,5917
2025-03,HONDA,prod,6351
2025-04,HONDA,prod,2308
2025-05,HONDA,prod,3940
2025-06,HONDA,prod,5274
2025-07,HONDA,prod,5140
2025-01,ISUZU,prod,2298
2025-02,ISUZU,prod,2832
2025-03,ISUZU,prod,2775
2025-04,ISUZU,prod,2469
2025-05,ISUZU,prod,2820
2025-06,ISUZU,prod,2724
2025-07,ISUZU,prod,3282
2025-01,CHERY,prod,1031
2025-02,CHERY,prod,1703
2025-03,CHERY,prod,1922
2025-04,CHERY,prod,1684
2025-05,CHERY,prod,2631
2025-06,CHERY,prod,2384
2025-07,CHERY,prod,2301
2025-01,MITSUBISHI FUSO,prod,2124
2025-02,MITSUBISHI FUSO,prod,2520
2025-03,MITSUBISHI FUSO,prod,1656
2025-04,MITSUBISHI FUSO,prod,1740
2025-05,MITSUBISHI FUSO,prod,1720
2025-06,MITSUBISHI FUSO,prod,1713
2025-07,MITSUBISHI FUSO,prod,2160
2025-01,WULING,prod,889
2025-02,WULING,prod,2398
2025-03,WULING,prod,1764
2025-04,WULING,prod,1675
2025-05,WULING,prod,1629
2025-06,WULING,prod,1591
2025-07,WULING,prod,1388
2025-01,HINO,prod,2288
2025-02,HINO,prod,2207
2025-03,HINO,prod,1369
2025-04,HINO,prod,1311
2025-05,HINO,prod,1517
2025-06,HINO,prod,1151
2025-07,HINO,prod,985
2025-01,BMW,prod,229
2025-02,BMW,prod,256
2025-03,BMW,prod,139
2025-04,BMW,prod,169
2025-05,BMW,prod,150
2025-06,BMW,prod,117
2025-07,BMW,prod,152
2025-01,UD TRUCK,prod,145
2025-02,UD TRUCK,prod,168
2025-03,UD TRUCK,prod,159
2025-04,UD TRUCK,prod,140
2025-05,UD TRUCK,prod,140
2025-06,UD TRUCK,prod,108
2025-07,UD TRUCK,prod,120
2025-01,MERCEDES-BENZ PC,prod,221
2025-02,MERCEDES-BENZ PC,prod,202
2025-03,MERCEDES-BENZ PC,prod,171
2025-04,MERCEDES-BENZ PC,prod,108
2025-05,MERCEDES-BENZ PC,prod,90
2025-06,MERCEDES-BENZ PC,prod,76
2025-01,DFSK,prod,70
2025-03,DFSK,prod,140
2025-04,DFSK,prod,120
2025-05,DFSK,prod,120
2025-06,DFSK,prod,90
2025-07,DFSK,prod,90
2025-01,JETOUR,prod,6
2025-02,JETOUR,prod,39
2025-03,JETOUR,prod,128
2025-04,JETOUR,prod,156
2025-05,JETOUR,prod,84
2025-06,JETOUR,prod,20
2025-07,JETOUR,prod,10
2025-05,JAECOO,prod,3
2025-06,JAECOO,prod,161
2025-07,JAECOO,prod,252
2025-01,MINI,prod,46
2025-02,MINI,prod,44
2025-03,MINI,prod,111
2025-04,MINI,prod,31
2025-05,MINI,prod,70
2025-06,MINI,prod,33
2025-02,MERCEDES-BENZ CV,prod,1
2025-03,MERCEDES-BENZ CV,prod,101
2025-04,MERCEDES-BENZ CV,prod,15
2025-05,MERCEDES-BENZ CV,prod,28
2025-06,MERCEDES-BENZ CV,prod,50
2025-07,MERCEDES-BENZ CV,prod,66
2025-01,GWM,prod,42
2025-02,GWM,prod,25
2025-04,GWM,prod,5
2025-05,GWM,prod,9
2025-06,GWM,prod,5
2025-07,GWM,prod,25
2025-05,SERES,prod,6
2025-06,SERES,prod,10
2025-07,SERES,prod,60
2025-01,MORRIS GARAGE,prod,68
2025-07,X-PENG,prod,30
2025-01,TOYOTA,export,11213
2025-02,TOYOTA,export,11827
2025-03,TOYOTA,export,13859
2025-04,TOYOTA,export,13602
2025-05,TOYOTA,export,16047
2025-06,TOYOTA,export,13778
2025-07,TOYOTA,export,17414
2025-01,DAIHATSU,export,9412
2025-02,DAIHATSU,export,6888
2025-03,DAIHATSU,export,8637
2025-04,DAIHATSU,export,6704
2025-05,DAIHATSU,export,10869
2025-06,DAIHATSU,export,8894
2025-07,DAIHATSU,export,13192
2025-01,MITSUBISHI MOTORS,export,5552
2025-02,MITSUBISHI MOTORS,export,9272
2025-03,MITSUBISHI MOTORS,export,9226
2025-04,MITSUBISHI MOTORS,export,6214
2025-05,MITSUBISHI MOTORS,export,10094
2025-06,MITSUBISHI MOTORS,export,8732
2025-07,MITSUBISHI MOTORS,export,8907
2025-01,HYUNDAI-HMMI,export,2948
2025-02,HYUNDAI-HMMI,export,4311
2025-03,HYUNDAI-HMMI,export,4216
2025-04,HYUNDAI-HMMI,export,4017
2025-05,HYUNDAI-HMMI,export,5344
2025-06,HYUNDAI-HMMI,export,5137
2025-07,HYUNDAI-HMMI,export,5808
2025-01,SUZUKI,export,1830
2025-02,SUZUKI,export,1867
2025-03,SUZUKI,export,1677
2025-04,SUZUKI,export,2346
2025-05,SUZUKI,export,2713
2025-06,SUZUKI,export,1511
2025-07,SUZUKI,export,2033
2025-01,HONDA,export,1706
2025-02,HONDA,export,1590
2025-03,HONDA,export,922
2025-04,HONDA,export,852
2025-05,HONDA,export,1556
2025-06,HONDA,export,2037
2025-07,HONDA,export,1419
2025-01,ISUZU,export,440
2025-02,ISUZU,export,570
2025-03,ISUZU,export,1038
2025-04,ISUZU,export,720
2025-05,ISUZU,export,1122
2025-06,ISUZU,export,856
2025-07,ISUZU,export,1086
2025-01,WULING,export,41
2025-02,WULING,export,70
2025-03,WULING,export,175
2025-04,WULING,export,123
2025-05,WULING,export,141
2025-06,WULING,export,227
2025-07,WULING,export,400
2025-01,CHERY,export,281
2025-02,CHERY,export,349
2025-03,CHERY,export,115
2025-02,HINO,export,45
2025-03,HINO,export,40
2025-04,HINO,export,85
2025-05,HINO,export,40
2025-06,HINO,export,40
2025-07,HINO,export,64
2025-03,DFSK,export,16
2025-06,DFSK,export,12
2025-07,DFSK,export,16
2025-01,MITSUBISHI MOTORS,export,1622
2025-02,MITSUBISHI MOTORS,export,3161
2025-03,MITSUBISHI MOTORS,export,3544
2025-04,MITSUBISHI MOTORS,export,1848
2025-05,MITSUBISHI MOTORS,export,6218
2025-06,MITSUBISHI MOTORS,export,4900
2025-07,MITSUBISHI MOTORS,export,5142
2025-01,HYUNDAI-HMMI,export,961
2025-02,HYUNDAI-HMMI,export,901
2025-03,HYUNDAI-HMMI,export,480
2025-04,HYUNDAI-HMMI,export,360
2025-05,HYUNDAI-HMMI,export,720
2025-06,HYUNDAI-HMMI,export,960
2025-07,HYUNDAI-HMMI,export,600
2025-01,SUZUKI,export,432
2025-02,SUZUKI,export,336
2025-03,SUZUKI,export,468
2025-04,SUZUKI,export,360
2025-05,SUZUKI,export,492
2025-06,SUZUKI,export,588
2025-07,SUZUKI,export,464
2025-03,WULING,export,72
2025-04,WULING,export,72
2025-05,WULING,export,72
2025-06,WULING,export,72
2025-01,TOYOTA,export,6373096
2025-02,TOYOTA,export,9508438
2025-03,TOYOTA,export,13036573
2025-04,TOYOTA,export,8021047
2025-05,TOYOTA,export,11049316
2025-06,TOYOTA,export,12516719
2025-07,TOYOTA,export,9787075
2025-01,HONDA,export,880760
2025-02,HONDA,export,1158764
2025-03,HONDA,export,1151306
2025-04,HONDA,export,636324
2025-05,HONDA,export,948396
2025-06,HONDA,export,834900
2025-07,HONDA,export,1247650
2025-01,HINO,export,59901
2025-02,HINO,export,57487
2025-03,HINO,export,64884
2025-04,HINO,export,59815
2025-05,HINO,export,76821
2025-06,HINO,export,47975
2025-07,HINO,export,90625
2025-01,HYUNDAI-HMMI,export,4464
2025-02,HYUNDAI-HMMI,export,4896
2025-03,HYUNDAI-HMMI,export,5956
2025-04,HYUNDAI-HMMI,export,4868
2025-05,HYUNDAI-HMMI,export,6315
2025-06,HYUNDAI-HMMI,export,6918
2025-07,HYUNDAI-HMMI,export,6126
2025-01,SUZUKI,export,1104
2025-02,SUZUKI,export,1248
2025-03,SUZUKI,export,1344
2025-04,SUZUKI,export,1824
2025-05,SUZUKI,export,1920
2025-06,SUZUKI,export,1344
2025-07,SUZUKI,export,2112
2025-01,BYD,import,1740
2025-02,BYD,import,2608
2025-03,BYD,import,2407
2025-04,BYD,import,2159
2025-05,BYD,import,2072
2025-06,BYD,import,2574
2025-07,BYD,import,7235
2025-01,TOYOTA,import,1993
2025-02,TOYOTA,import,4386
2025-03,TOYOTA,import,3106
2025-04,TOYOTA,import,2662
2025-05,TOYOTA,import,1974
2025-06,TOYOTA,import,2217
2025-07,TOYOTA,import,2335
2025-01,MITSUBISHI MOTORS,import,1000
2025-02,MITSUBISHI MOTORS,import,1935
2025-03,MITSUBISHI MOTORS,import,1065
2025-04,MITSUBISHI MOTORS,import,303
2025-05,MITSUBISHI MOTORS,import,1553
2025-06,MITSUBISHI MOTORS,import,1478
2025-07,MITSUBISHI MOTORS,import,1191
2025-01,DENZA,import,566
2025-02,DENZA,import,1252
2025-03,DENZA,import,891
2025-04,DENZA,import,700
2025-05,DENZA,import,991
2025-06,DENZA,import,1410
2025-07,DENZA,import,2082
2025-01,SUZUKI,import,2569
2025-02,SUZUKI,import,763
2025-03,SUZUKI,import,610
2025-04,SUZUKI,import,628
2025-05,SUZUKI,import,748
2025-06,SUZUKI,import,127
2025-07,SUZUKI,import,98
2025-01,AION,import,83
2025-02,AION,import,159
2025-03,AION,import,959
2025-04,AION,import,362
2025-05,AION,import,282
2025-06,AION,import,860
2025-07,AION,import,421
2025-01,GEELY,import,100
2025-02,GEELY,import,100
2025-03,GEELY,import,750
2025-04,GEELY,import,850
2025-01,MAZDA,import,180
2025-02,MAZDA,import,206
2025-03,MAZDA,import,281
2025-04,MAZDA,import,195
2025-05,MAZDA,import,286
2025-06,MAZDA,import,258
2025-07,MAZDA,import,271
2025-01,HYUNDAI-HMID,import,347
2025-02,HYUNDAI-HMID,import,166
2025-03,HYUNDAI-HMID,import,156
2025-04,HYUNDAI-HMID,import,166
2025-05,HYUNDAI-HMID,import,274
2025-06,HYUNDAI-HMID,import,237
2025-07,HYUNDAI-HMID,import,218
2025-01,LEXUS,import,39
2025-02,LEXUS,import,133
2025-03,LEXUS,import,252
2025-04,LEXUS,import,236
2025-05,LEXUS,import,204
2025-06,LEXUS,import,370
2025-07,LEXUS,import,162
2025-01,CITROEN,import,101
2025-02,CITROEN,import,153
2025-03,CITROEN,import,173
2025-04,CITROEN,import,90
2025-05,CITROEN,import,102
2025-06,CITROEN,import,97
2025-07,CITROEN,import,123
2025-01,HONDA,import,30
2025-02,HONDA,import,30
2025-03,HONDA,import,91
2025-05,HONDA,import,210
2025-06,HONDA,import,120
2025-07,HONDA,import,202
2025-01,NISSAN,import,31
2025-02,NISSAN,import,130
2025-03,NISSAN,import,56
2025-04,NISSAN,import,131
2025-05,NISSAN,import,42
2025-06,NISSAN,import,105
2025-07,NISSAN,import,116
2025-01,FORD,import,34
2025-02,FORD,import,37
2025-03,FORD,import,37
2025-04,FORD,import,115
2025-05,FORD,import,38
2025-06,FORD,import,163
2025-07,FORD,import,85
2025-01,FAW,import,60
2025-02,FAW,import,46
2025-03,FAW,import,63
2025-04,FAW,import,47
2025-05,FAW,import,56
2025-06,FAW,import,77
2025-07,FAW,import,81
2025-01,ISUZU,import,12
2025-02,ISUZU,import,11
2025-03,ISUZU,import,43
2025-04,ISUZU,import,25
2025-05,ISUZU,import,83
2025-06,ISUZU,import,19
2025-07,ISUZU,import,200
2025-01,MINI,import,24
2025-02,MINI,import,88
2025-03,MINI,import,78
2025-04,MINI,import,69
2025-05,MINI,import,27
2025-06,MINI,import,32
2025-07,MINI,import,51
2025-02,GWM,import,164
2025-05,GWM,import,60
2025-06,GWM,import,30
2025-01,UD TRUCK,import,65
2025-02,UD TRUCK,import,15
2025-03,UD TRUCK,import,62
2025-04,UD TRUCK,import,40
2025-05,UD TRUCK,import,29
2025-06,UD TRUCK,import,36
2025-07,UD TRUCK,import,5
2025-06,XPENG,import,135
2025-07,XPENG,import,105
2025-01,BMW,import,5
2025-02,BMW,import,15
2025-03,BMW,import,9
2025-04,BMW,import,49
2025-05,BMW,import,46
2025-06,BMW,import,81
2025-07,BMW,import,13
2025-01,SUBARU,import,2
2025-02,SUBARU,import,4
2025-03,SUBARU,import,74
2025-04,SUBARU,import,3
2025-05,SUBARU,import,32
2025-06,SUBARU,import,48
2025-07,SUBARU,import,31
2025-02,BAIC,import,22
2025-04,BAIC,import,75
2025-05,BAIC,import,80
2025-02,MERCEDES-BENZ CV,import,30
2025-03,MERCEDES-BENZ CV,import,11
2025-04,MERCEDES-BENZ CV,import,1
2025-05,MERCEDES-BENZ CV,import,38
2025-06,MERCEDES-BENZ CV,import,44
2025-07,MERCEDES-BENZ CV,import,10
2025-02,VOLKSWAGEN,import,1
2025-03,VOLKSWAGEN,import,16
2025-05,VOLKSWAGEN,import,55
2025-06,VOLKSWAGEN,import,36
2025-07,VOLKSWAGEN,import,8
2025-02,DAIHATSU,import,10
2025-03,DAIHATSU,import,10
2025-04,DAIHATSU,import,20
2025-05,DAIHATSU,import,20
2025-06,DAIHATSU,import,20
2025-07,DAIHATSU,import,20
2025-01,MERCEDES-BENZ PC,import,8
2025-02,MERCEDES-BENZ PC,import,5
2025-03,MERCEDES-BENZ PC,import,1
2025-04,MERCEDES-BENZ PC,import,21
2025-05,MERCEDES-BENZ PC,import,5
2025-06,MERCEDES-BENZ PC,import,32
2025-07,MERCEDES-BENZ PC,import,10
2025-01,KIA,import,32
2025-02,KIA,import,15
2025-03,KIA,import,5
2025-04,KIA,import,13
2025-02,VOLVO CARS,import,12
2025-03,VOLVO CARS,import,29
2025-05,VOLVO CARS,import,8
2025-07,VOLVO CARS,import,12
2025-01,HINO,import,10
2025-02,HINO,import,3
2025-03,HINO,import,4
2025-04,HINO,import,2
2025-05,HINO,import,2
2025-07,HINO,import,1
2025-02,AUDI,import,2
2025-03,AUDI,import,2
2025-04,AUDI,import,2
2025-05,AUDI,import,2
2025-02,MORRIS GARAGE,import,1
2025-04,MORRIS GARAGE,import,1
2025-07,MORRIS GARAGE,import,5
